Date,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5,year,month_sin,month_cos,dayofweek_sin,dayofweek_cos,dayofyear_sin,dayofyear_cos,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,PM2.5_lag7,PM2.5_lag14,PM2.5_rollmean3,PM2.5_rollstd3,PM2.5_rollmean7,PM2.5_rollstd7,PM2.5_rollmean14,PM2.5_rollstd14,Wind Dir_sin,Wind Dir_cos
2022-06-24,2.8,27.9,72.8,30.7,1005.7,31.2,0,13.0,2022,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.1457991969198751,-0.9893142039703663,10.0,16.0,18.0,12.0,17.0,14.666666666666666,4.163331998932083,15.0,2.943920288776008,13.928571428571429,3.4521851655990967,0.838670567945424,-0.5446390350150271
2022-06-25,3.1,29.3,78.2,35.1,1005.0,0.2,0,12.0,2022,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.12874817745258132,-0.99167731989929,13.0,10.0,16.0,15.0,9.0,13.0,2.9999999999997278,15.142857142857142,2.7945525240231492,13.642857142857142,3.3422043130738968,0.20791169081775931,-0.9781476007338057
2022-06-28,2.2,28.6,81.0,33.8,1005.3,1.8,0,19.0,2022,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.07738647923346301,-0.9970011699250151,12.0,13.0,10.0,17.0,10.0,11.666666666666666,1.5275252316513817,14.714285714285714,3.039423504234905,13.857142857142858,3.109715368056975,0.8746197071393959,-0.484809620246337
2022-06-30,3.2,29.6,75.5,35.3,1002.5,13.0,0,13.0,2022,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.04302223300453059,-0.99907411510223,19.0,12.0,13.0,17.0,9.0,14.666666666666666,3.7859388971999826,15.0,3.366501646120744,14.5,3.180469244527383,-0.8191520442889918,0.573576436351046
2022-07-13,2.8,25.7,87.4,27.3,1003.1,4.4,0,17.0,2022,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.17976658572556214,-0.9837092937736098,13.0,19.0,12.0,18.0,12.0,14.666666666666666,3.7859388971999826,14.428571428571429,3.3094381626465403,14.785714285714286,2.805998284679857,-0.6819983600624983,0.7313537016191707
2022-07-21,2.2,27.5,88.0,31.8,1006.7,10.0,0,10.0,2022,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.3131070409358267,-0.9497178427914317,17.0,13.0,19.0,16.0,15.0,16.333333333333332,3.055050463303665,14.285714285714286,3.14718316987783,15.142857142857142,2.7416206003901036,0.19080899537654497,-0.981627183447664
2022-07-23,2.2,28.8,84.1,34.9,1007.4,8.8,0,10.0,2022,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.3456123126707333,-0.9383773917408642,10.0,17.0,13.0,10.0,18.0,13.333333333333334,3.5118845842840183,13.428571428571429,3.4086724129854424,14.785714285714286,3.0679126311040603,0.5150380749100544,-0.8571673007021122
2022-07-26,2.3,30.0,76.7,36.7,1006.3,0.0,0,15.0,2022,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.39359027665646645,-0.9192859697186105,10.0,10.0,17.0,13.0,12.0,12.333333333333334,4.0414518843271745,13.428571428571429,3.4086724129854424,14.214285714285714,3.1666184688832555,-0.052335956242943564,-0.9986295347545738
2022-08-01,1.6,25.8,90.7,27.5,1004.6,86.8,0,11.0,2022,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.4862727071086902,-0.8738071036110807,15.0,10.0,10.0,12.0,15.0,11.666666666666666,2.8867513459478316,13.714285714285714,3.4503277967118255,14.428571428571429,3.1061795904859757,0.8987940462991669,-0.4383711467890775
2022-08-08,2.7,26.8,86.7,29.8,1006.5,15.4,0,12.0,2022,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.5877852522924734,-0.8090169943749472,11.0,15.0,10.0,19.0,17.0,12.0,2.6457513110642705,13.571428571428571,3.552329886011151,14.142857142857142,3.2310308632943223,-0.8290375725550416,0.559192903470747
2022-08-09,2.4,28.6,84.2,34.6,1004.8,2.2,0,16.0,2022,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.6016240632249227,-0.7987793728863648,12.0,11.0,15.0,13.0,17.0,12.666666666666666,2.0816659994657365,12.571428571428571,2.636736799982385,13.785714285714286,3.166618468883265,-0.9975640502598243,0.06975647374412522
2022-08-10,4.1,30.1,74.1,36.4,1003.9,0.0,0,17.0,2022,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.6152845999633277,-0.7883050558305253,16.0,12.0,11.0,17.0,18.0,13.0,2.6457513110642825,13.0,2.9439202887760145,13.714285714285714,3.099095933396654,-0.891006524188368,0.45399049973954664
2022-08-17,3.6,29.2,80.3,35.3,1005.7,0.2,0,13.0,2022,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.7055836101071774,-0.70862667826446,17.0,16.0,12.0,10.0,16.0,15.0,2.6457513110643065,13.0,2.9439202887760145,13.642857142857142,3.002745995998263,-0.4067366430758002,-0.9135454576426009
2022-08-18,2.7,28.7,75.7,33.2,1006.1,28.0,17105,14.0,2022,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.7176769136759615,-0.6963762255968726,13.0,17.0,16.0,10.0,10.0,15.333333333333334,2.0816659994657774,13.428571428571429,2.6367367999823816,13.428571428571429,2.9277002188456187,-0.6018150231520484,-0.7986355100472928
2022-08-19,3.0,29.6,80.1,36.4,1005.6,1.4,19318,18.0,2022,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.7295575540864876,-0.6839194216246105,14.0,13.0,17.0,15.0,13.0,14.666666666666666,2.081665999465767,14.0,2.1602468994693713,13.714285714285714,2.7576068618270586,-0.9271838545667874,0.37460659341591196
2022-08-20,2.7,28.4,80.7,33.3,1004.3,23.0,17213,18.0,2022,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.7412220108485957,-0.6712599575675315,18.0,14.0,13.0,11.0,12.0,15.0,2.6457513110643065,14.428571428571429,2.6367367999823776,14.071428571428571,2.9733246275271337,-0.6018150231520483,0.7986355100472928
2022-08-21,2.3,27.9,77.7,31.4,1004.1,18.4,16036,19.0,2022,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.7526668275320083,-0.6584015846980489,18.0,18.0,14.0,12.0,19.0,16.666666666666668,2.3094010767582005,15.428571428571429,2.4397501823714025,14.5,3.082207001484483,0.6819983600624985,-0.7313537016191705
2022-08-22,3.2,29.2,81.0,35.6,1005.9,0.0,19804,16.0,2022,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.7638886127905429,-0.64534811322955,19.0,18.0,18.0,16.0,13.0,18.333333333333332,0.5773502691885,16.428571428571427,2.22539456105682,14.5,3.082207001484483,-0.5299192642332048,-0.8480480961564261
2022-08-23,3.3,30.8,75.9,39.0,1006.3,0.0,19596,17.0,2022,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.7748840413670406,-0.6321034111873488,16.0,19.0,18.0,17.0,17.0,17.666666666666668,1.5275252316515082,16.428571428571427,2.22539456105682,14.714285714285714,3.0741745966274245,-0.5735764363510462,-0.8191520442889918
2022-08-24,3.0,31.3,75.9,40.3,1003.9,0.2,19734,17.0,2022,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.7856498550787144,-0.6186714032625032,17.0,16.0,19.0,13.0,10.0,17.333333333333332,1.527525231651502,16.428571428571427,2.22539456105682,14.714285714285714,3.0741745966274245,-0.5591929034707467,-0.8290375725550417
2022-08-25,2.8,28.8,83.8,35.0,1003.9,4.6,19490,16.0,2022,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.7961828637826154,-0.6050560696488494,17.0,17.0,16.0,14.0,10.0,16.666666666666668,0.5773502691884166,17.0,1.6329931618555493,15.214285714285714,2.8059982846798475,-0.7431448254773944,-0.6691306063588581
2022-08-26,3.2,27.2,83.3,30.6,1006.7,57.0,16145,13.0,2022,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.8064799463209447,-0.5912614448635782,16.0,17.0,17.0,18.0,15.0,16.666666666666668,0.5773502691884166,17.285714285714285,1.112697280528514,15.642857142857142,2.3731557327465773,0.6427876096865395,-0.7660444431189779
2022-08-27,2.6,28.8,83.1,34.9,1007.1,12.8,18577,13.0,2022,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.8165380514459157,-0.5772916165517278,13.0,16.0,17.0,18.0,11.0,15.333333333333334,2.081665999465779,16.571428571428573,1.9023794624227695,15.5,2.472930370104352,0.15643446504023098,-0.9876883405951377
2022-08-28,1.5,30.0,81.9,38.2,1006.0,0.0,19931,12.0,2022,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.8263541987239094,-0.5631507242749187,13.0,13.0,16.0,19.0,12.0,14.0,1.7320508075684304,15.857142857142858,2.1930626551752117,15.642857142857142,2.239750771064345,0.6018150231520482,-0.7986355100472929
2022-08-29,2.0,27.3,84.0,30.8,1008.1,34.6,19153,13.0,2022,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.8359254794186365,-0.5488429582847199,12.0,13.0,13.0,16.0,16.0,12.666666666666666,0.5773502691882189,14.857142857142858,2.1157009420499,15.642857142857142,2.239750771064345,0.9945218953682733,-0.10452846326765355
2022-08-30,1.3,29.5,80.9,36.4,1007.6,0.0,16778,21.0,2022,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.8452490573530634,-0.5343725582809785,13.0,12.0,13.0,17.0,17.0,12.666666666666666,0.5773502691882189,14.428571428571429,2.1491969707423246,15.428571428571429,2.3440361546924433,0.90630778703665,-0.42261826174069933
2022-08-31,2.1,27.6,78.5,31.0,1007.0,3.4,15552,19.0,2022,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.8543221697498269,-0.5197438121555157,21.0,13.0,12.0,17.0,13.0,15.333333333333334,4.932882862316098,15.0,3.2145502536643735,15.714285714285714,2.7576068618270093,0.8571673007021123,-0.5150380749100543
2022-09-01,1.7,29.1,86.8,36.7,1006.9,8.6,16034,22.0,2022,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8631421280499115,-0.5049610547215202,19.0,21.0,13.0,16.0,14.0,17.666666666666668,4.1633319989321045,15.285714285714286,3.4982989063394205,16.142857142857142,2.769536002714067,-0.8090169943749476,0.5877852522924729
2022-09-02,2.6,31.1,78.3,40.7,1006.4,6.0,19034,26.0,2022,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8717063187093217,-0.4900286664290594,22.0,19.0,21.0,13.0,18.0,20.666666666666668,1.5275252316515664,16.142857142857142,4.336994790119553,16.714285714285715,3.0990959333965877,1.2246467991473532e-16,-1.0
2022-09-03,2.9,29.3,82.5,36.1,1006.1,123.8,16761,14.0,2022,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.8800122039735356,-0.4749510720670502,26.0,22.0,19.0,13.0,18.0,22.333333333333332,3.5118845842840942,18.0,5.416025603090668,17.285714285714285,3.9696651947288126,-0.06975647374412527,-0.9975640502598242
2022-09-04,2.7,28.5,73.2,32.3,1006.7,21.4,17134,12.0,2022,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.888057322629493,-0.4597327394521046,14.0,26.0,22.0,12.0,19.0,20.666666666666668,6.110100926607691,18.142857142857142,5.273473599964649,17.0,4.057282152073982,-0.06975647374412527,-0.9975640502598242
2022-09-05,2.7,28.5,86.2,34.5,1007.0,0.2,19092,12.0,2022,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8958392907349089,-0.4443781781046134,12.0,14.0,26.0,13.0,16.0,17.333333333333332,7.571877794400275,18.142857142857142,5.273473599964649,16.5,4.219916149367425,-0.5446390350150271,-0.838670567945424
2022-09-06,2.9,28.7,74.5,32.8,1006.9,61.8,16929,13.0,2022,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.9033558023246842,-0.4288919379124841,12.0,12.0,14.0,21.0,17.0,12.666666666666666,1.1547005383785511,18.0,5.446711546122759,16.214285714285715,4.388421328705971,-0.981627183447664,-0.1908089953765446
2022-09-07,2.6,27.7,81.1,31.4,1007.9,44.2,15572,14.0,2022,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.9106046300942162,-0.41327860778290443,13.0,12.0,12.0,19.0,17.0,12.333333333333334,0.5773502691882092,16.857142857142858,5.550632739564395,15.928571428571429,4.462911876519878,-0.6427876096865396,0.7660444431189778
2022-09-08,1.9,26.2,87.8,28.5,1008.4,35.4,13496,16.0,2022,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9175836260593934,-0.3975428142825566,14.0,13.0,12.0,22.0,16.0,13.0,0.9999999999992013,16.142857142857142,5.550632739564396,15.714285714285714,4.479501542128751,-0.4383711467890778,0.8987940462991668
2022-09-09,2.3,29.1,77.8,34.4,1008.7,9.8,18554,19.0,2022,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9242907221930934,-0.3816892202666586,16.0,14.0,13.0,26.0,13.0,14.333333333333334,1.5275252316514487,15.285714285714286,4.923220007078252,15.714285714285714,4.479501542128751,-0.8290375725550418,-0.5591929034707466
2022-09-10,2.0,27.9,76.0,31.3,1008.9,10.6,18377,14.0,2022,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.9307239310379793,-0.3657225234972692,19.0,16.0,14.0,14.0,13.0,16.333333333333332,2.516611478423304,14.285714285714286,2.4976179127511884,16.142857142857142,4.486855037982379,-0.4694715627858908,0.882947592858927
2022-09-11,2.5,29.0,72.5,33.2,1007.8,18.0,18097,13.0,2022,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.9368813462954315,-0.34964745525122826,14.0,19.0,16.0,12.0,12.0,16.333333333333332,2.516611478423304,14.285714285714286,2.4976179127511884,16.214285714285715,4.44069591615773,-0.7431448254773946,0.6691306063588578
2022-09-12,1.6,28.4,85.9,34.2,1007.6,0.0,19113,18.0,2022,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.9427611433904206,-0.33346877891818705,13.0,14.0,19.0,12.0,13.0,15.333333333333334,3.2145502536640906,14.428571428571429,2.370453040886485,16.285714285714285,4.3752550946038395,-0.8386705679454243,0.5446390350150266
2022-09-13,1.6,27.1,76.2,29.7,1008.4,95.8,11303,23.0,2022,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.9483615800121716,-0.31719128858910595,18.0,13.0,14.0,13.0,21.0,15.0,2.6457513110643105,15.285714285714286,2.4299715851758945,16.642857142857142,4.2896502073127785,0.20791169081775934,0.9781476007338057
2022-09-14,2.2,28.2,78.0,32.2,1008.7,55.6,13839,20.0,2022,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.9536809966304455,-0.300819807635668,23.0,18.0,13.0,14.0,19.0,18.0,4.9999999999998685,16.714285714285715,3.545621041711718,16.785714285714285,4.475206422889581,-0.9986295347545738,-0.052335956242944306
2022-09-15,3.3,30.0,78.5,37.1,1007.0,0.4,19853,17.0,2022,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9587178169872964,-0.2843591872810036,20.0,23.0,18.0,16.0,22.0,20.333333333333332,2.5166114784233478,17.571428571428573,3.5050983275387,16.857142857142858,4.52101320939898,-0.9998476951563913,0.01745240643728313
2022-09-16,2.5,29.4,75.1,34.8,1005.4,14.2,18153,14.0,2022,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9634705485641486,-0.26781430516217486,17.0,20.0,23.0,19.0,26.0,20.0,2.9999999999997997,17.714285714285715,3.4503277967118144,16.5,4.274252071325514,-0.0348994967025009,-0.9993908270190958
2022-09-17,2.4,28.7,77.9,33.6,1006.2,0.8,18534,14.0,2022,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.9679377830240642,-0.25119006388481957,14.0,17.0,20.0,14.0,14.0,17.0,2.999999999999772,17.0,3.6514837167011507,15.642857142857142,3.319108843723465,0.19080899537654497,-0.981627183447664
2022-09-18,2.8,28.3,82.8,33.3,1007.7,4.0,19467,14.0,2022,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.9721181966290612,-0.23449138957041052,14.0,14.0,17.0,13.0,12.0,15.0,1.7320508075684522,17.0,3.6514837167011507,15.642857142857142,3.319108843723465,-0.8987940462991668,-0.43837114678907774
2022-09-19,5.1,29.8,70.1,34.7,1007.7,0.0,19941,13.0,2022,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.9760105506323682,-0.21772323039653224,14.0,14.0,14.0,18.0,12.0,14.0,0.0,17.142857142857142,3.484660262185893,15.785714285714286,3.1908178702831753,-0.8290375725550416,0.559192903470747
2022-09-20,3.9,29.1,75.1,34.0,1006.5,5.6,19564,16.0,2022,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.9796136916454901,-0.20089055513063528,13.0,14.0,14.0,23.0,13.0,13.666666666666666,0.5773502691882887,16.428571428571427,3.779644730092316,15.857142857142858,3.1097153680569285,-0.8090169943749476,0.5877852522924729
2022-09-21,2.8,28.1,71.9,31.1,1005.9,48.4,17139,15.0,2022,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.9829265519799822,-0.18399835165767986,16.0,13.0,14.0,20.0,14.0,14.333333333333334,1.5275252316514536,15.428571428571429,2.439750182371405,16.071428571428573,2.999084109274902,-0.7660444431189781,0.6427876096865393
2022-09-22,1.9,27.6,78.7,30.9,1006.2,49.2,12649,21.0,2022,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9859481499638303,-0.1670516255021195,15.0,16.0,13.0,17.0,16.0,14.666666666666666,1.5275252316514598,14.714285714285714,1.3801311186848413,16.142857142857142,2.957575484624606,0.3583679495453002,-0.9335804264972017
2022-09-23,1.6,27.7,84.4,32.0,1006.3,83.6,12809,25.0,2022,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9886775902323404,-0.15005539834465262,21.0,15.0,16.0,14.0,19.0,17.333333333333332,3.21455025366411,15.285714285714286,2.6903708365382633,16.5,3.228479041758921,-0.46947156278589086,-0.8829475928589269
2022-09-24,1.4,27.5,86.8,31.8,1005.8,3.2,13775,22.0,2022,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.9911140639934546,-0.13301470653419636,25.0,21.0,15.0,14.0,14.0,20.333333333333332,5.033222956847051,16.857142857142858,4.450789122113531,16.928571428571427,3.9118023725895736,0.9998476951563913,0.0174524064372836
2022-09-25,1.5,27.2,90.1,31.3,1006.7,33.4,14681,18.0,2022,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.9932568492674143,-0.11593459959550066,22.0,25.0,21.0,14.0,13.0,22.666666666666668,2.081665999465885,18.0,4.61880215351704,17.5,4.033513452218835,0.8090169943749475,-0.587785252292473
2022-09-26,0.8,25.5,91.9,26.7,1007.4,6.6,10795,16.0,2022,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.9951053111006974,-0.09882013873287211,18.0,22.0,25.0,13.0,18.0,21.666666666666668,3.5118845842840907,18.571428571428573,4.276179870598825,17.857142857142858,3.8201317507915986,0.984807753012208,-0.1736481776669303
2022-09-27,2.4,27.0,90.0,30.8,1005.3,11.2,17359,18.0,2022,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.99665890175417,-0.08167639533042288,16.0,18.0,22.0,16.0,23.0,18.666666666666668,3.0550504633036857,19.0,3.7416573867739804,17.714285714285715,3.8516444325981523,-0.8290375725550416,0.559192903470747
2022-09-28,4.0,28.1,75.0,31.6,1002.4,36.2,16301,14.0,2022,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.9979171608653922,-0.06450844944931625,18.0,16.0,18.0,15.0,20.0,17.333333333333332,1.1547005383786675,19.285714285714285,3.5456210417117133,17.357142857142858,3.543295789931263,-0.798635510047293,0.6018150231520479
2022-09-29,1.7,26.9,91.4,30.6,1002.6,3.6,17385,17.0,2022,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9988797155850335,-0.04732138832243232,14.0,18.0,16.0,21.0,17.0,16.0,1.9999999999996436,19.142857142857142,3.760699023168091,16.928571428571427,3.5618553012177245,-0.3255681544571567,0.9455185755993168
2022-09-30,3.9,29.2,83.5,36.1,1004.7,0.0,19944,12.0,2022,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9995462806873573,-0.03012030484690836,17.0,14.0,18.0,25.0,14.0,16.333333333333332,2.081665999465795,18.571428571428573,3.7352886036264,16.928571428571427,3.5618553012177245,-0.19080899537654472,-0.981627183447664
2022-10-01,3.3,28.8,78.3,34.0,1006.4,61.8,17312,11.0,2022,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.9999166586547379,-0.012910296075008843,12.0,17.0,14.0,22.0,14.0,14.333333333333334,2.516611478423281,16.714285714285715,3.199702367110981,16.785714285714285,3.7247317183424116,0.15643446504023098,-0.9876883405951377
2022-10-02,2.0,28.9,82.7,35.0,1006.6,0.8,18246,18.0,2022,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.9999907397361901,0.004303538296243821,11.0,12.0,17.0,18.0,14.0,13.333333333333334,3.214550253664073,15.142857142857142,2.853569193634102,16.571428571428573,3.9751978318314514,0.8746197071393959,-0.484809620246337
